service_id,date,exception_type
"4278_471317","20230428","1"
"4278_471317","20230429","1"
"4278_471319","20230428","1"
"4278_471321","20230428","1"
"4278_471322","20230428","1"
"4278_471322","20230429","1"
"4278_471323","20230428","1"
"4278_471323","20230429","1"
"4278_471324","20230428","1"
"4278_471324","20230429","1"
"4278_471325","20230428","1"
"4278_471326","20230428","1"
"4278_471326","20230429","1"
"4278_471326","20230430","1"
"4278_471327","20230428","1"
"4278_471327","20230429","1"
"4278_471328","20230428","1"
"4278_471328","20230429","1"
"4278_471329","20230428","1"
"4278_471329","20230429","1"
"4278_471330","20230429","1"
"4278_471331","20230428","1"
"4278_471332","20230428","1"
"4278_471332","20230429","1"
"4278_471333","20230428","1"
"4278_471333","20230429","1"
"4278_471334","20230428","1"
"4278_471335","20230428","1"
"4278_471335","20230429","1"
"4278_471336","20230428","1"
"4278_471338","20230428","1"
"4278_471338","20230429","1"
"4278_471339","20230428","1"
"4278_471341","20230428","1"
"4278_471342","20230428","1"
"4278_471342","20230429","1"
"4278_471343","20230428","1"
"4278_471345","20230428","1"
"4278_471346","20230428","1"
"4278_471347","20230428","1"
"4278_471349","20230428","1"
"4278_471351","20230428","1"
"4278_471352","20230428","1"
"4278_471352","20230429","1"
"4278_471353","20230428","1"
"4278_471354","20230428","1"
"4309_366161","20230502","1"
"4309_366161","20230503","1"
"4309_366161","20230504","1"
"4309_366161","20230505","1"
"4309_366161","20230506","1"
"4309_366161","20230508","1"
"4309_366161","20230509","1"
"4309_366161","20230510","1"
"4309_366161","20230511","1"
"4309_366161","20230512","1"
"4309_366161","20230513","1"
"4309_366161","20230515","1"
"4309_366161","20230516","1"
"4309_366161","20230517","1"
"4309_366161","20230518","1"
"4309_366161","20230519","1"
"4309_366161","20230520","1"
"4309_366161","20230522","1"
"4309_366161","20230523","1"
"4309_366161","20230524","1"
"4309_366161","20230525","1"
"4309_366161","20230526","1"
"4309_366161","20230527","1"
"4309_366161","20230529","1"
"4309_366161","20230530","1"
"4309_366161","20230531","1"
"4309_366161","20230601","1"
"4309_366161","20230603","1"
"4309_366161","20230605","1"
"4309_366161","20230606","1"
"4309_366161","20230607","1"
"4309_366161","20230608","1"
"4309_366161","20230609","1"
"4309_366161","20230610","1"
"4309_366161","20230612","1"
"4309_366161","20230613","1"
"4309_366161","20230614","1"
"4309_366161","20230615","1"
"4309_366161","20230616","1"
"4309_366161","20230617","1"
"4309_366161","20230619","1"
"4309_366161","20230620","1"
"4309_366161","20230621","1"
"4309_366161","20230622","1"
"4309_366161","20230623","1"
"4309_366161","20230624","1"
"4309_366161","20230626","1"
"4309_366161","20230627","1"
"4309_366161","20230628","1"
"4309_366161","20230629","1"
"4309_366161","20230630","1"
"4309_366161","20230701","1"
"4309_366161","20230703","1"
"4309_366161","20230704","1"
"4309_366161","20230705","1"
"4309_366161","20230706","1"
"4309_366161","20230707","1"
"4309_366161","20230708","1"
"4309_366161","20230710","1"
"4309_366161","20230711","1"
"4309_366161","20230712","1"
"4309_366161","20230713","1"
"4309_366161","20230714","1"
"4309_366161","20230715","1"
"4309_366161","20230717","1"
"4309_366161","20230718","1"
"4309_366161","20230719","1"
"4309_366161","20230720","1"
"4309_366161","20230721","1"
"4309_366161","20230722","1"
"4309_366161","20230724","1"
"4309_366161","20230725","1"
"4309_366161","20230726","1"
"4309_366161","20230727","1"
"4309_366161","20230728","1"
"4309_366161","20230729","1"
"4309_366161","20230731","1"
"4309_366161","20230801","1"
"4309_366161","20230802","1"
"4309_366161","20230803","1"
"4309_366161","20230804","1"
"4309_366161","20230805","1"
"4309_366161","20230807","1"
"4309_366161","20230808","1"
"4309_366161","20230809","1"
"4309_366161","20230810","1"
"4309_366161","20230811","1"
"4309_366161","20230812","1"
"4309_366161","20230814","1"
"4309_366161","20230816","1"
"4309_366161","20230817","1"
"4309_366161","20230818","1"
"4309_366161","20230819","1"
"4309_366161","20230821","1"
"4309_366161","20230822","1"
"4309_366161","20230823","1"
"4309_366161","20230824","1"
"4309_366161","20230825","1"
"4309_366161","20230826","1"
"4309_366161","20230828","1"
"4309_366161","20230829","1"
"4309_366161","20230830","1"
"4309_366161","20230831","1"
"4309_366161","20230901","1"
"4309_366161","20230902","1"
"4309_366161","20230904","1"
"4309_366161","20230905","1"
"4309_366161","20230906","1"
"4309_366161","20230907","1"
"4309_366161","20230908","1"
"4309_366161","20230909","1"
"4309_366161","20230911","1"
"4309_366161","20230912","1"
"4309_366161","20230913","1"
"4309_366161","20230914","1"
"4309_366161","20230915","1"
"4309_366161","20230916","1"
"4309_366161","20230918","1"
"4309_366161","20230919","1"
"4309_366161","20230920","1"
"4309_366161","20230921","1"
"4309_366161","20230922","1"
"4309_366161","20230923","1"
"4309_366161","20230925","1"
"4309_366161","20230926","1"
"4309_366161","20230927","1"
"4309_366161","20230928","1"
"4309_366161","20230929","1"
"4309_366161","20230930","1"
"4309_366161","20231002","1"
"4309_366161","20231003","1"
"4309_366161","20231004","1"
"4309_366161","20231005","1"
"4309_366161","20231006","1"
"4309_366161","20231007","1"
"4309_366161","20231009","1"
"4309_366161","20231010","1"
"4309_366161","20231011","1"
"4309_366161","20231012","1"
"4309_366161","20231013","1"
"4309_366161","20231014","1"
"4309_366161","20231016","1"
"4309_366161","20231017","1"
"4309_366161","20231018","1"
"4309_366161","20231019","1"
"4309_366161","20231020","1"
"4309_366161","20231021","1"
"4309_366161","20231023","1"
"4309_366161","20231024","1"
"4309_366161","20231025","1"
"4309_366161","20231026","1"
"4309_366161","20231027","1"
"4309_366161","20231028","1"
"4309_366161","20231030","1"
"4309_366161","20231031","1"
"4309_366161","20231102","1"
"4309_366161","20231103","1"
"4309_366161","20231104","1"
"4309_366161","20231106","1"
"4309_366161","20231107","1"
"4309_366161","20231108","1"
"4309_366161","20231109","1"
"4309_366161","20231110","1"
"4309_366161","20231111","1"
"4309_366161","20231113","1"
"4309_366161","20231114","1"
"4309_366161","20231115","1"
"4309_366161","20231116","1"
"4309_366161","20231117","1"
"4309_366161","20231118","1"
"4309_366161","20231120","1"
"4309_366161","20231121","1"
"4309_366161","20231122","1"
"4309_366161","20231123","1"
"4309_366161","20231124","1"
"4309_366161","20231125","1"
"4309_366161","20231127","1"
"4309_366161","20231128","1"
"4309_366161","20231129","1"
"4309_366161","20231130","1"
"4309_366161","20231201","1"
"4309_366161","20231202","1"
"4309_366161","20231204","1"
"4309_366161","20231205","1"
"4309_366161","20231206","1"
"4309_366161","20231207","1"
"4309_366161","20231209","1"
"4309_366161","20231211","1"
"4309_366161","20231212","1"
"4309_366161","20231213","1"
"4309_366161","20231214","1"
"4309_366161","20231215","1"
"4309_366161","20231216","1"
"4309_366161","20231218","1"
"4309_366161","20231219","1"
"4309_366161","20231220","1"
"4309_366161","20231221","1"
"4309_366161","20231222","1"
"4309_366161","20231223","1"
"4309_366161","20231227","1"
"4309_366161","20231228","1"
"4309_366161","20231229","1"
"4309_366161","20231230","1"
"4309_366162","20230501","1"
"4309_366163","20230506","1"
"4309_366163","20230513","1"
"4309_366163","20230520","1"
"4309_366163","20230527","1"
"4309_366163","20230603","1"
"4309_366163","20230610","1"
"4309_366163","20230617","1"
"4309_366163","20230624","1"
"4309_366163","20230701","1"
"4309_366163","20230708","1"
"4309_366163","20230715","1"
"4309_366163","20230722","1"
"4309_366163","20230729","1"
"4309_366163","20230805","1"
"4309_366163","20230812","1"
"4309_366163","20230819","1"
"4309_366163","20230826","1"
"4309_366163","20230902","1"
"4309_366163","20230909","1"
"4309_366163","20230916","1"
"4309_366163","20230923","1"
"4309_366163","20230930","1"
"4309_366163","20231007","1"
"4309_366163","20231014","1"
"4309_366163","20231021","1"
"4309_366163","20231028","1"
"4309_366163","20231104","1"
"4309_366163","20231111","1"
"4309_366163","20231118","1"
"4309_366163","20231125","1"
"4309_366163","20231202","1"
"4309_366163","20231209","1"
"4309_366163","20231216","1"
"4309_366163","20231223","1"
"4309_366163","20231230","1"
"4309_366164","20230507","1"
"4309_366164","20230514","1"
"4309_366164","20230521","1"
"4309_366164","20230528","1"
"4309_366164","20230602","1"
"4309_366164","20230604","1"
"4309_366164","20230611","1"
"4309_366164","20230618","1"
"4309_366164","20230625","1"
"4309_366164","20230702","1"
"4309_366164","20230709","1"
"4309_366164","20230716","1"
"4309_366164","20230723","1"
"4309_366164","20230730","1"
"4309_366164","20230806","1"
"4309_366164","20230813","1"
"4309_366164","20230815","1"
"4309_366164","20230820","1"
"4309_366164","20230827","1"
"4309_366164","20230903","1"
"4309_366164","20230910","1"
"4309_366164","20230917","1"
"4309_366164","20230924","1"
"4309_366164","20231001","1"
"4309_366164","20231008","1"
"4309_366164","20231015","1"
"4309_366164","20231022","1"
"4309_366164","20231029","1"
"4309_366164","20231101","1"
"4309_366164","20231105","1"
"4309_366164","20231112","1"
"4309_366164","20231119","1"
"4309_366164","20231126","1"
"4309_366164","20231203","1"
"4309_366164","20231208","1"
"4309_366164","20231210","1"
"4309_366164","20231217","1"
"4309_366164","20231224","1"
"4309_366164","20231225","1"
"4309_366164","20231226","1"
"4309_366164","20231231","1"
"4309_366165","20230507","1"
"4309_366165","20230514","1"
"4309_366165","20230521","1"
"4309_366165","20230528","1"
"4309_366165","20230602","1"
"4309_366165","20230604","1"
"4309_366165","20230611","1"
"4309_366165","20230618","1"
"4309_366165","20230625","1"
"4309_366165","20230702","1"
"4309_366165","20230709","1"
"4309_366165","20230716","1"
"4309_366165","20230723","1"
"4309_366165","20230730","1"
"4309_366165","20230806","1"
"4309_366165","20230813","1"
"4309_366165","20230815","1"
"4309_366165","20230820","1"
"4309_366165","20230827","1"
"4309_366165","20230903","1"
"4309_366165","20230910","1"
"4309_366165","20230917","1"
"4309_366165","20230924","1"
"4309_366165","20231001","1"
"4309_366165","20231008","1"
"4309_366165","20231015","1"
"4309_366165","20231022","1"
"4309_366165","20231029","1"
"4309_366165","20231101","1"
"4309_366165","20231105","1"
"4309_366165","20231112","1"
"4309_366165","20231119","1"
"4309_366165","20231126","1"
"4309_366165","20231203","1"
"4309_366165","20231208","1"
"4309_366165","20231210","1"
"4309_366165","20231217","1"
"4309_366165","20231224","1"
"4309_366165","20231226","1"
"4309_366165","20231231","1"
"4309_366166","20230506","1"
"4309_366166","20230513","1"
"4309_366166","20230520","1"
"4309_366166","20230527","1"
"4309_366166","20230603","1"
"4309_366166","20230610","1"
"4309_366166","20230916","1"
"4309_366166","20230923","1"
"4309_366166","20230930","1"
"4309_366166","20231007","1"
"4309_366166","20231014","1"
"4309_366166","20231021","1"
"4309_366166","20231028","1"
"4309_366166","20231104","1"
"4309_366166","20231111","1"
"4309_366166","20231118","1"
"4309_366166","20231125","1"
"4309_366166","20231202","1"
"4309_366166","20231209","1"
"4309_366166","20231216","1"
"4309_366166","20231223","1"
"4309_366166","20231230","1"
"4309_366167","20231225","1"
"4309_366168","20230617","1"
"4309_366168","20230624","1"
"4309_366168","20230701","1"
"4309_366168","20230708","1"
"4309_366168","20230715","1"
"4309_366168","20230722","1"
"4309_366168","20230729","1"
"4309_366168","20230805","1"
"4309_366168","20230812","1"
"4309_366168","20230819","1"
"4309_366168","20230826","1"
"4309_366168","20230902","1"
"4309_366168","20230909","1"
"4309_366169","20230502","1"
"4309_366169","20230503","1"
"4309_366169","20230504","1"
"4309_366169","20230505","1"
"4309_366169","20230506","1"
"4309_366169","20230507","1"
"4309_366169","20230508","1"
"4309_366169","20230509","1"
"4309_366169","20230510","1"
"4309_366169","20230511","1"
"4309_366169","20230512","1"
"4309_366169","20230513","1"
"4309_366169","20230514","1"
"4309_366169","20230515","1"
"4309_366169","20230516","1"
"4309_366169","20230517","1"
"4309_366169","20230518","1"
"4309_366169","20230519","1"
"4309_366169","20230520","1"
"4309_366169","20230521","1"
"4309_366169","20230522","1"
"4309_366169","20230523","1"
"4309_366169","20230524","1"
"4309_366169","20230525","1"
"4309_366169","20230526","1"
"4309_366169","20230527","1"
"4309_366169","20230528","1"
"4309_366169","20230529","1"
"4309_366169","20230530","1"
"4309_366169","20230531","1"
"4309_366169","20230601","1"
"4309_366169","20230602","1"
"4309_366169","20230603","1"
"4309_366169","20230604","1"
"4309_366169","20230605","1"
"4309_366169","20230606","1"
"4309_366169","20230607","1"
"4309_366169","20230608","1"
"4309_366169","20230609","1"
"4309_366169","20230610","1"
"4309_366169","20230611","1"
"4309_366169","20230612","1"
"4309_366169","20230613","1"
"4309_366169","20230614","1"
"4309_366169","20230615","1"
"4309_366169","20230616","1"
"4309_366169","20230617","1"
"4309_366169","20230618","1"
"4309_366169","20230619","1"
"4309_366169","20230620","1"
"4309_366169","20230621","1"
"4309_366169","20230622","1"
"4309_366169","20230623","1"
"4309_366169","20230624","1"
"4309_366169","20230625","1"
"4309_366169","20230626","1"
"4309_366169","20230627","1"
"4309_366169","20230628","1"
"4309_366169","20230629","1"
"4309_366169","20230630","1"
"4309_366169","20230701","1"
"4309_366169","20230702","1"
"4309_366169","20230703","1"
"4309_366169","20230704","1"
"4309_366169","20230705","1"
"4309_366169","20230706","1"
"4309_366169","20230707","1"
"4309_366169","20230708","1"
"4309_366169","20230709","1"
"4309_366169","20230710","1"
"4309_366169","20230711","1"
"4309_366169","20230712","1"
"4309_366169","20230713","1"
"4309_366169","20230714","1"
"4309_366169","20230715","1"
"4309_366169","20230716","1"
"4309_366169","20230717","1"
"4309_366169","20230718","1"
"4309_366169","20230719","1"
"4309_366169","20230720","1"
"4309_366169","20230721","1"
"4309_366169","20230722","1"
"4309_366169","20230723","1"
"4309_366169","20230724","1"
"4309_366169","20230725","1"
"4309_366169","20230726","1"
"4309_366169","20230727","1"
"4309_366169","20230728","1"
"4309_366169","20230729","1"
"4309_366169","20230730","1"
"4309_366169","20230731","1"
"4309_366169","20230801","1"
"4309_366169","20230802","1"
"4309_366169","20230803","1"
"4309_366169","20230804","1"
"4309_366169","20230805","1"
"4309_366169","20230806","1"
"4309_366169","20230807","1"
"4309_366169","20230808","1"
"4309_366169","20230809","1"
"4309_366169","20230810","1"
"4309_366169","20230811","1"
"4309_366169","20230812","1"
"4309_366169","20230813","1"
"4309_366169","20230814","1"
"4309_366169","20230815","1"
"4309_366169","20230816","1"
"4309_366169","20230817","1"
"4309_366169","20230818","1"
"4309_366169","20230819","1"
"4309_366169","20230820","1"
"4309_366169","20230821","1"
"4309_366169","20230822","1"
"4309_366169","20230823","1"
"4309_366169","20230824","1"
"4309_366169","20230825","1"
"4309_366169","20230826","1"
"4309_366169","20230827","1"
"4309_366169","20230828","1"
"4309_366169","20230829","1"
"4309_366169","20230830","1"
"4309_366169","20230831","1"
"4309_366169","20230901","1"
"4309_366169","20230902","1"
"4309_366169","20230903","1"
"4309_366169","20230904","1"
"4309_366169","20230905","1"
"4309_366169","20230906","1"
"4309_366169","20230907","1"
"4309_366169","20230908","1"
"4309_366169","20230909","1"
"4309_366169","20230910","1"
"4309_366169","20230911","1"
"4309_366169","20230912","1"
"4309_366169","20230913","1"
"4309_366169","20230914","1"
"4309_366169","20230915","1"
"4309_366169","20230916","1"
"4309_366169","20230917","1"
"4309_366169","20230918","1"
"4309_366169","20230919","1"
"4309_366169","20230920","1"
"4309_366169","20230921","1"
"4309_366169","20230922","1"
"4309_366169","20230923","1"
"4309_366169","20230924","1"
"4309_366169","20230925","1"
"4309_366169","20230926","1"
"4309_366169","20230927","1"
"4309_366169","20230928","1"
"4309_366169","20230929","1"
"4309_366169","20230930","1"
"4309_366169","20231001","1"
"4309_366169","20231002","1"
"4309_366169","20231003","1"
"4309_366169","20231004","1"
"4309_366169","20231005","1"
"4309_366169","20231006","1"
"4309_366169","20231007","1"
"4309_366169","20231008","1"
"4309_366169","20231009","1"
"4309_366169","20231010","1"
"4309_366169","20231011","1"
"4309_366169","20231012","1"
"4309_366169","20231013","1"
"4309_366169","20231014","1"
"4309_366169","20231015","1"
"4309_366169","20231016","1"
"4309_366169","20231017","1"
"4309_366169","20231018","1"
"4309_366169","20231019","1"
"4309_366169","20231020","1"
"4309_366169","20231021","1"
"4309_366169","20231022","1"
"4309_366169","20231023","1"
"4309_366169","20231024","1"
"4309_366169","20231025","1"
"4309_366169","20231026","1"
"4309_366169","20231027","1"
"4309_366169","20231028","1"
"4309_366169","20231029","1"
"4309_366169","20231030","1"
"4309_366169","20231031","1"
"4309_366169","20231101","1"
"4309_366169","20231102","1"
"4309_366169","20231103","1"
"4309_366169","20231104","1"
"4309_366169","20231105","1"
"4309_366169","20231106","1"
"4309_366169","20231107","1"
"4309_366169","20231108","1"
"4309_366169","20231109","1"
"4309_366169","20231110","1"
"4309_366169","20231111","1"
"4309_366169","20231112","1"
"4309_366169","20231113","1"
"4309_366169","20231114","1"
"4309_366169","20231115","1"
"4309_366169","20231116","1"
"4309_366169","20231117","1"
"4309_366169","20231118","1"
"4309_366169","20231119","1"
"4309_366169","20231120","1"
"4309_366169","20231121","1"
"4309_366169","20231122","1"
"4309_366169","20231123","1"
"4309_366169","20231124","1"
"4309_366169","20231125","1"
"4309_366169","20231126","1"
"4309_366169","20231127","1"
"4309_366169","20231128","1"
"4309_366169","20231129","1"
"4309_366169","20231130","1"
"4309_366169","20231201","1"
"4309_366169","20231202","1"
"4309_366169","20231203","1"
"4309_366169","20231204","1"
"4309_366169","20231205","1"
"4309_366169","20231206","1"
"4309_366169","20231207","1"
"4309_366169","20231208","1"
"4309_366169","20231209","1"
"4309_366169","20231210","1"
"4309_366169","20231211","1"
"4309_366169","20231212","1"
"4309_366169","20231213","1"
"4309_366169","20231214","1"
"4309_366169","20231215","1"
"4309_366169","20231216","1"
"4309_366169","20231217","1"
"4309_366169","20231218","1"
"4309_366169","20231219","1"
"4309_366169","20231220","1"
"4309_366169","20231221","1"
"4309_366169","20231222","1"
"4309_366169","20231223","1"
"4309_366169","20231224","1"
"4309_366169","20231226","1"
"4309_366169","20231227","1"
"4309_366169","20231228","1"
"4309_366169","20231229","1"
"4309_366169","20231230","1"
"4309_366169","20231231","1"
"4309_366170","20230502","1"
"4309_366170","20230503","1"
"4309_366170","20230504","1"
"4309_366170","20230505","1"
"4309_366170","20230508","1"
"4309_366170","20230509","1"
"4309_366170","20230510","1"
"4309_366170","20230511","1"
"4309_366170","20230512","1"
"4309_366170","20230515","1"
"4309_366170","20230516","1"
"4309_366170","20230517","1"
"4309_366170","20230518","1"
"4309_366170","20230519","1"
"4309_366170","20230522","1"
"4309_366170","20230523","1"
"4309_366170","20230524","1"
"4309_366170","20230525","1"
"4309_366170","20230526","1"
"4309_366170","20230529","1"
"4309_366170","20230530","1"
"4309_366170","20230531","1"
"4309_366170","20230601","1"
"4309_366170","20230605","1"
"4309_366170","20230606","1"
"4309_366170","20230607","1"
"4309_366170","20230608","1"
"4309_366170","20230609","1"
"4309_366170","20230612","1"
"4309_366170","20230613","1"
"4309_366170","20230614","1"
"4309_366170","20230615","1"
"4309_366170","20230616","1"
"4309_366170","20230619","1"
"4309_366170","20230620","1"
"4309_366170","20230621","1"
"4309_366170","20230622","1"
"4309_366170","20230623","1"
"4309_366170","20230626","1"
"4309_366170","20230627","1"
"4309_366170","20230628","1"
"4309_366170","20230629","1"
"4309_366170","20230630","1"
"4309_366170","20230703","1"
"4309_366170","20230704","1"
"4309_366170","20230705","1"
"4309_366170","20230706","1"
"4309_366170","20230707","1"
"4309_366170","20230710","1"
"4309_366170","20230711","1"
"4309_366170","20230712","1"
"4309_366170","20230713","1"
"4309_366170","20230714","1"
"4309_366170","20230717","1"
"4309_366170","20230718","1"
"4309_366170","20230719","1"
"4309_366170","20230720","1"
"4309_366170","20230721","1"
"4309_366170","20230724","1"
"4309_366170","20230725","1"
"4309_366170","20230726","1"
"4309_366170","20230727","1"
"4309_366170","20230728","1"
"4309_366170","20230731","1"
"4309_366170","20230801","1"
"4309_366170","20230802","1"
"4309_366170","20230803","1"
"4309_366170","20230804","1"
"4309_366170","20230807","1"
"4309_366170","20230808","1"
"4309_366170","20230809","1"
"4309_366170","20230810","1"
"4309_366170","20230811","1"
"4309_366170","20230814","1"
"4309_366170","20230816","1"
"4309_366170","20230817","1"
"4309_366170","20230818","1"
"4309_366170","20230821","1"
"4309_366170","20230822","1"
"4309_366170","20230823","1"
"4309_366170","20230824","1"
"4309_366170","20230825","1"
"4309_366170","20230828","1"
"4309_366170","20230829","1"
"4309_366170","20230830","1"
"4309_366170","20230831","1"
"4309_366170","20230901","1"
"4309_366170","20230904","1"
"4309_366170","20230905","1"
"4309_366170","20230906","1"
"4309_366170","20230907","1"
"4309_366170","20230908","1"
"4309_366170","20230911","1"
"4309_366170","20230912","1"
"4309_366170","20230913","1"
"4309_366170","20230914","1"
"4309_366170","20230915","1"
"4309_366170","20230918","1"
"4309_366170","20230919","1"
"4309_366170","20230920","1"
"4309_366170","20230921","1"
"4309_366170","20230922","1"
"4309_366170","20230925","1"
"4309_366170","20230926","1"
"4309_366170","20230927","1"
"4309_366170","20230928","1"
"4309_366170","20230929","1"
"4309_366170","20231002","1"
"4309_366170","20231003","1"
"4309_366170","20231004","1"
"4309_366170","20231005","1"
"4309_366170","20231006","1"
"4309_366170","20231009","1"
"4309_366170","20231010","1"
"4309_366170","20231011","1"
"4309_366170","20231012","1"
"4309_366170","20231013","1"
"4309_366170","20231016","1"
"4309_366170","20231017","1"
"4309_366170","20231018","1"
"4309_366170","20231019","1"
"4309_366170","20231020","1"
"4309_366170","20231023","1"
"4309_366170","20231024","1"
"4309_366170","20231025","1"
"4309_366170","20231026","1"
"4309_366170","20231027","1"
"4309_366170","20231030","1"
"4309_366170","20231031","1"
"4309_366170","20231102","1"
"4309_366170","20231103","1"
"4309_366170","20231106","1"
"4309_366170","20231107","1"
"4309_366170","20231108","1"
"4309_366170","20231109","1"
"4309_366170","20231110","1"
"4309_366170","20231113","1"
"4309_366170","20231114","1"
