service_id,date,exception_type
"4316_311716","20231005","1"
"4316_311716","20231006","1"
"4316_311716","20231007","1"
"4316_311716","20231009","1"
"4316_311716","20231010","1"
"4316_311716","20231011","1"
"4316_311716","20231012","1"
"4316_311716","20231013","1"
"4316_311716","20231014","1"
"4316_311716","20231016","1"
"4316_311716","20231017","1"
"4316_311716","20231018","1"
"4316_311716","20231019","1"
"4316_311716","20231020","1"
"4316_311716","20231021","1"
"4316_311716","20231023","1"
"4316_311716","20231024","1"
"4316_311716","20231025","1"
"4316_311716","20231026","1"
"4316_311716","20231027","1"
"4316_311716","20231028","1"
"4316_311716","20231030","1"
"4316_311716","20231031","1"
"4316_311716","20231102","1"
"4316_311716","20231103","1"
"4316_311716","20231104","1"
"4316_311716","20231106","1"
"4316_311716","20231107","1"
"4316_311716","20231108","1"
"4316_311716","20231109","1"
"4316_311716","20231110","1"
"4316_311716","20231111","1"
"4316_311716","20231113","1"
"4316_311716","20231114","1"
"4316_311716","20231115","1"
"4316_311716","20231116","1"
"4316_311716","20231117","1"
"4316_311716","20231118","1"
"4316_311716","20231120","1"
"4316_311716","20231121","1"
"4316_311716","20231122","1"
"4316_311716","20231123","1"
"4316_311716","20231124","1"
"4316_311716","20231125","1"
"4316_311716","20231127","1"
"4316_311716","20231128","1"
"4316_311716","20231129","1"
"4316_311716","20231130","1"
"4316_311716","20231201","1"
"4316_311716","20231202","1"
"4316_311716","20231204","1"
"4316_311716","20231205","1"
"4316_311716","20231206","1"
"4316_311716","20231207","1"
"4316_311716","20231209","1"
"4316_311716","20231211","1"
"4316_311716","20231212","1"
"4316_311716","20231213","1"
"4316_311716","20231214","1"
"4316_311716","20231215","1"
"4316_311716","20231216","1"
"4316_311716","20231218","1"
"4316_311716","20231219","1"
"4316_311716","20231220","1"
"4316_311716","20231221","1"
"4316_311716","20231222","1"
"4316_311716","20231223","1"
"4316_311717","20230612","1"
"4316_311717","20230613","1"
"4316_311717","20230614","1"
"4316_311717","20230615","1"
"4316_311717","20230616","1"
"4316_311717","20230619","1"
