service_id,date,exception_type
"4318_245068","20230605","1"
"4318_245068","20230606","1"
"4318_245068","20230607","1"
"4318_245068","20230608","1"
"4318_245068","20230609","1"
"4318_245068","20230610","1"
"4318_245068","20230612","1"
"4318_245068","20230613","1"
"4318_245068","20230614","1"
"4318_245068","20230615","1"
"4318_245068","20230616","1"
"4318_245068","20230617","1"
"4318_245068","20230619","1"
"4318_245068","20230620","1"
"4318_245068","20230621","1"
"4318_245068","20230622","1"
"4318_245068","20230623","1"
"4318_245068","20230624","1"
"4318_245068","20230626","1"
"4318_245068","20230627","1"
"4318_245068","20230628","1"
"4318_245068","20230629","1"
"4318_245068","20230630","1"
"4318_245068","20230701","1"
"4318_245068","20230703","1"
"4318_245068","20230704","1"
"4318_245068","20230705","1"
"4318_245068","20230706","1"
"4318_245068","20230707","1"
"4318_245068","20230708","1"
"4318_245068","20230710","1"
"4318_245068","20230711","1"
"4318_245068","20230712","1"
"4318_245068","20230713","1"
"4318_245068","20230714","1"
"4318_245068","20230715","1"
"4318_245068","20230717","1"
"4318_245068","20230718","1"
"4318_245068","20230719","1"
"4318_245068","20230720","1"
"4318_245068","20230721","1"
"4318_245068","20230722","1"
"4318_245068","20230724","1"
"4318_245068","20230725","1"
"4318_245068","20230726","1"
"4318_245068","20230727","1"
"4318_245068","20230728","1"
"4318_245068","20230729","1"
"4318_245068","20230731","1"
"4318_245068","20230801","1"
"4318_245068","20230802","1"
"4318_245068","20230803","1"
"4318_245068","20230804","1"
"4318_245068","20230805","1"
"4318_245068","20230807","1"
"4318_245068","20230808","1"
"4318_245068","20230809","1"
"4318_245068","20230810","1"
"4318_245068","20230811","1"
"4318_245068","20230812","1"
"4318_245068","20230814","1"
"4318_245068","20230816","1"
"4318_245068","20230817","1"
"4318_245068","20230818","1"
"4318_245068","20230819","1"
"4318_245068","20230821","1"
"4318_245068","20230822","1"
"4318_245068","20230823","1"
"4318_245068","20230824","1"
"4318_245068","20230825","1"
"4318_245068","20230826","1"
"4318_245068","20230828","1"
"4318_245068","20230829","1"
"4318_245068","20230830","1"
"4318_245068","20230831","1"
"4318_245068","20230901","1"
"4318_245068","20230902","1"
"4318_245068","20230904","1"
"4318_245068","20230905","1"
"4318_245068","20230906","1"
"4318_245068","20230907","1"
"4318_245068","20230908","1"
"4318_245068","20230909","1"
"4318_245068","20230911","1"
